ID,NAME,POP 2010,LATITUDE,LONGITUDE
34578,Warner,457,45.3258099,-98.4953712
34579,Eden Valley,1042,45.3260745,-94.5461074
34580,McAllister,-999,45.327197,-87.721223
34581,Nowthen,4443,45.3280207,-93.4702341
34582,Townsend,146,45.3280231,-88.5895516
34583,Rhododendron,-999,45.3295632,-121.9111906
34584,Ferney,43,45.3305156,-98.0978733
34585,Clayton,571,45.331349,-92.1712964
34586,Waubay,576,45.3319042,-97.3050847
34587,Webster,1886,45.3321795,-97.5200891
34588,Ortley,65,45.332183,-97.1956377
34589,Big Lake,10060,45.3324647,-93.7460804
34590,Kirby,-999,45.3324769,-106.9817317
34591,Akaska,42,45.3324891,-100.1206808
34592,Corona,109,45.3338521,-96.7631231
34593,Millersburg,206,45.3344563,-84.0608395
34594,Wyoming,7791,45.3363551,-92.9971631
34595,Chico Hot Springs,-999,45.3377145,-110.692156
34596,Arland,-999,45.3382928,-92.0229576
34597,Oak Grove,8031,45.3407981,-93.326897
34598,Island City,989,45.3409671,-118.0446618
34599,Yamhill,1024,45.3415037,-123.1873291
34600,East Bethel,11626,45.34316604,-93.23488551
34601,Bristol,341,45.3446765,-97.7484272
34602,Sunburg,100,45.3477401,-95.2383563
34603,Hawick,-999,45.3477421,-94.8272295
34604,Ennis,838,45.3488165,-111.7296968
34605,Jeffers,-999,45.3488166,-111.7055291
34606,Roscoe,15,45.3496655,-109.4965551
34607,Brownville Junction,-999,45.3500507,-69.0522639
34608,Irma,-999,45.3513545,-89.666519
34609,Hilgard,-999,45.3520742,-118.2280021
34610,Jump River,52,45.3530268,-90.8012481
34611,Heppner,1291,45.3531842,-119.5577997
34612,Joseph,1081,45.3543187,-117.2296126
34613,Westboro,190,45.3552449,-90.2959798
34614,Tower,-999,45.3552901,-84.3005738
34615,Dresser,895,45.3560738,-92.6335386
34616,Sherwood,18194,45.3565074,-122.840098
34617,Stafford,1577,45.3573417,-122.7225947
34618,Oregon City,31859,45.3573429,-122.6067583
34619,Onaway,880,45.3575121,-84.223903
34620,Bay Shore,754,45.3583419,-85.0972811
34621,Roberts,361,45.3596673,-109.1676544
34622,Lee,-999,45.3600615,-68.2864076
34623,Grass Valley,164,45.3601247,-120.7856114
34624,Joel,-999,45.3605151,-92.2346322
34625,Lincoln,2884,45.3622785,-68.5050245
34626,Seboeis,-999,45.3631091,-68.7111425
34627,Pearson,-999,45.3641312,-89.0165019
34628,Shirley Mills,-999,45.3656042,-69.6181097
34629,West Linn,25109,45.3656761,-122.6123141
34630,Jackson,-999,45.3679793,-113.4089438
34631,Polaris,-999,45.3696461,-113.1194871
34632,Emigrant,488,45.3702141,-110.7335469
34633,Wausaukee,575,45.370804,-87.9523332
34634,Hasty,-999,45.3710767,-93.9730352
34635,Petoskey,5670,45.3733428,-84.9553297
34636,Chisago City,4967,45.3735757,-92.8899376
34637,Brightwood,-999,45.3762302,-122.0167482
34638,Clontarf,164,45.3763496,-95.6786506
34639,Shoup,-999,45.3768616,-114.2770276
34640,Ingalls,-999,45.376919,-87.6112261
34641,Summit Lake,144,45.3777403,-89.1948394
34642,Pray,681,45.3802143,-110.6815999
34643,Paynesville,2432,45.3805196,-94.7119483
34644,Gladstone,11497,45.3806761,-122.5948139
34645,Saint Nicholas,-999,45.3807971,-94.4366609
34646,Martin Lake,933,45.3810761,-93.0949444
34647,Tualatin,26054,45.3840077,-122.7639851
34648,Bay View,-999,45.3855653,-84.9303286
34649,Washington,-999,45.3858152,-86.9259526
34650,Conrath,95,45.3860802,-91.0381966
34651,Shafer,1045,45.3869076,-92.7477114
34652,Saint Francis,7218,45.386909,-93.3593978
34653,Lindstrom,4442,45.3894083,-92.8479921
34654,Carter,-999,45.3907999,-88.6278864
34655,Rivergrove,289,45.3912301,-122.7334288
34656,Jennings Lodge,7315,45.3912314,-122.6125923
34657,Fromberg,438,45.3921696,-108.9065335
34658,Becker,4538,45.3932989,-93.8769202
34659,Center City,628,45.3938525,-92.8166024
34660,Isabel,135,45.3941475,-101.429593
34661,Turtle Lake,1050,45.3944027,-92.1424066
34662,Range,-999,45.3955144,-92.2846346
34663,Springfield,-999,45.3961751,-68.1355703
34664,West Forks,-999,45.3969946,-70.0361746
34665,Sandy,9570,45.3973427,-122.2614761
34666,Stacy,1456,45.3980205,-92.9874404
34667,Harding,-999,45.3983272,-103.8327049
34668,Swift Falls,-999,45.3988501,-95.42392
34669,Glad Valley,-999,45.3991461,-101.7776401
34670,Barron,3423,45.4013471,-91.8490626
34671,Taylors Falls,976,45.4019062,-92.6524292
34672,Durham,1351,45.4020631,-122.752874
34673,King City,3111,45.4026184,-122.8039866
34674,Bethel,466,45.4038532,-93.2677285
34675,Johnson City,566,45.4045649,-122.5789805
34676,Dean,-999,45.4046647,-109.6904504
34677,North Fork,-999,45.4060302,-113.9939635
34678,Regal,34,45.4071867,-94.8455649
34679,Clackamas,-999,45.4076205,-122.5703692
34680,Cameron,1783,45.4085696,-91.7440591
34681,Wilmot,492,45.4085732,-96.8578499
34682,Chester,-999,45.4086674,-68.4997474
34683,Saint Croix Falls,2133,45.4099615,-92.6396509
34684,Andover,91,45.4102319,-97.9025974
34685,Cedar River,-999,45.4110884,-87.3545631
34686,Indian River,1959,45.4125117,-84.6125364
34687,Sonnette,-999,45.413049,-105.8313892
34688,Stephenson,862,45.4152511,-87.6076164
34689,Conway,204,45.416677,-84.8669925
34690,Oak Grove,16629,45.4167863,-122.6400934
34691,Almena,677,45.4169018,-92.0329578
34692,Damascus,10539,45.417621,-122.4589783
34693,Topsfield,-999,45.4189589,-67.7355596
34694,Clearwater,1735,45.4194099,-94.0488721
34695,Parrish,-999,45.4196824,-89.4026239
34696,Lake Oswego,36619,45.4206749,-122.6706498
34697,Ponshewaing,69,45.421122,-84.8033782
34698,Rogers City,2827,45.4214024,-83.8183304
34699,Riggins,419,45.4221105,-116.315411
34700,Sumner,-999,45.4221824,-91.5998877
34701,Strickland,-999,45.4221839,-91.4826617
34702,Weyerhaeuser,238,45.4235737,-91.4084923
34703,Oden,363,45.4236218,-84.8281019
34704,Athelstane,-999,45.4238558,-88.0953899
34705,Firesteel,-999,45.4247065,-101.2851477
34706,Enterprise,1940,45.4262617,-117.2787815
34707,Canton,-999,45.4280149,-91.6598896
34708,Timber Lake,443,45.4291548,-101.0740344
34709,Pryor,618,45.4296745,-108.5331862
34710,Boring,-999,45.4298429,-122.3748112
34711,Tigard,48035,45.4312294,-122.7714861
34712,Harbor Springs,1194,45.4316759,-84.9919992
34713,Mina,-999,45.4333098,-98.7587135
34714,Roscoe,102,45.4338529,-94.6397247
34715,Netarts,748,45.4348252,-123.9459611
34716,Nye,-999,45.4354969,-109.8090654
34717,Elcho,339,45.4357947,-89.1834514
34718,Capitol,-999,45.4361039,-104.0654932
34719,Gaston,637,45.4362256,-123.1395515
34720,Wabeno,575,45.4385772,-88.6603872
34721,Post Lake,374,45.4407958,-89.0803935
34722,Zimmerman,5228,45.4432986,-93.589962
34723,Ogema,186,45.4435776,-90.2982037
34724,Broadus,468,45.4438809,-105.4074903
34725,Alanson,738,45.4441778,-84.7867115
34726,McAllister,-999,45.4443721,-111.7321977
34727,Ipswich,954,45.4444193,-99.0292784
34728,Crown,-999,45.4446869,-93.4602339
34729,Clear Lake,545,45.4449657,-93.9988708
34730,Lexington,238,45.4451315,-119.6844694
34731,Milwaukie,20291,45.4462305,-122.6392606
34732,Metzger,3765,45.4465072,-122.758986
34733,Happy Valley,13903,45.446787,-122.5303688
34734,Groton,1458,45.4474588,-98.0987093
34735,Glencross,-999,45.4483237,-100.9212546
34736,Roscoe,329,45.4485879,-99.3387279
34737,Sorum,-999,45.4497134,-102.9293326
34738,Centuria,948,45.4513484,-92.554092
34739,Balsam Lake,1009,45.4521807,-92.4546428
34740,Belgrade,740,45.4530207,-95.0044608
34741,Bowdle,502,45.4530375,-99.6540068
34742,Dufur,604,45.4531754,-121.1306244
34743,Fishtail,-999,45.4535539,-109.5043343
34744,Richmond,1422,45.4541305,-94.518332
34745,Spirit,-999,45.4541321,-90.1143134
34746,Sheridan,642,45.4554809,-112.1969372
34747,Cold Spring,4025,45.4557973,-94.4288849
34748,Tillamook,4935,45.4562159,-123.8440137
34749,Bruce,779,45.4569087,-91.2732106
34750,Boyd,35,45.4577234,-109.066541
34751,Thornapple,-999,45.4582984,-91.2265419
34752,Bath Corner,49,45.4591362,-98.32954
34753,Greenville,1257,45.4594907,-69.5906101
34754,Imbler,306,45.4595816,-117.9621587
34755,Clinton,449,45.4602418,-96.4336704
34756,Lake Henry,103,45.4605202,-94.7963976
34757,Oceanside,361,45.4609359,-123.9679079
34758,Saint Xavier,83,45.4610741,-107.7217693
34759,Ladysmith,3414,45.4630231,-91.1040358
34760,Daggett,258,45.4635827,-87.6065069
34761,Garden Home,6674,45.4642012,-122.7588798
34762,Edgar,114,45.4646703,-108.8523661
34763,Aberdeen,26091,45.4646985,-98.4864829
34764,Nashville,-999,45.4666307,-88.9259461
34765,Grenville,54,45.4669018,-97.3937004
34766,Bath,172,45.4683025,-98.3237067
34767,Mikkalo,-999,45.4709629,-120.2347618
34768,Tomahawk,3397,45.4710792,-89.7298594
34769,Rockville,2448,45.4719088,-94.3408273
34770,Trail City,-999,45.472492,-100.725419
34771,Glen,-999,45.4765929,-112.6905781
34772,Harrison,-999,45.4774585,-89.5067955
34773,Limestone,-999,45.4777172,-109.902402
34774,Saint Augusta,3317,45.4785762,-94.1541547
34775,Mole Lake,435,45.4796852,-88.9831697
34776,Tony,113,45.4830249,-90.9926422
34777,Pilot Rock,1502,45.4831849,-118.8299848
34778,Topinabee,-999,45.4839,-84.5953158
34779,Moro,324,45.4840141,-120.731168
34780,Joliet,595,45.4852243,-108.9704266
34781,Branch,-999,45.4852407,-92.9618842
34782,Winn,-999,45.4856145,-68.372245
34783,Beaverton,89803,45.487062,-122.8037102
34784,Lostine,213,45.4873692,-117.4296256
34785,Summerville,135,45.4884699,-118.0029941
34786,Isanti,5251,45.4902416,-93.2477276
34787,Almelund,-999,45.49135,-92.7854919
34788,Epsie,-999,45.4916608,-105.6511057
34789,Huron Beach,-999,45.4916789,-84.0933441
34790,Brutus,218,45.4930668,-84.7817127
34791,Aloha,49425,45.4942838,-122.8670454
34792,Roslyn,183,45.4952333,-97.4909258
34793,Pierpont,135,45.4955082,-97.8312098
34794,Glen Flora,92,45.4958022,-90.8940314
34795,Olex,-999,45.4970745,-120.168927
34796,Enterprise,-999,45.4971814,-89.2584545
34797,Hancock,765,45.4974612,-95.7967138
34798,Pleasant Lake,-999,45.4977424,-94.2866596
34799,Gresham,105594,45.4981757,-122.4314796
34800,West Slope,6554,45.4987288,-122.7645425
34801,Pelican Lake,-999,45.4994047,-89.1667856
34802,Brooten,743,45.5010752,-95.1244669
34803,Ione,329,45.5012431,-119.8247508
34804,Saint Martin,308,45.5019088,-94.6688941
34805,Amberg,180,45.503021,-87.9937262
34806,Java,129,45.5033204,-99.8865083
34807,Powellhurst,-999,45.5040085,-122.537592
34808,Ingram,78,45.5049684,-90.812365
34809,Rice Lake,8438,45.5060682,-91.7382251
34810,Selby,642,45.5063788,-100.0320657
34811,Meacham,-999,45.5065187,-118.421349
34812,North Branch,10125,45.5113515,-92.9802176
34813,Mattawamkeag,-999,45.5136701,-68.3544669
34814,Lowelltown,-999,45.5139352,-70.6447965
34815,Blackwell,-999,45.5141314,-88.6126114
34816,Hawkins,305,45.5149679,-90.7198659
34817,Hazelwood,-999,45.5165085,-122.5239808
34818,Lake Parlin,-999,45.5186589,-70.0936754
34819,Rockwood,-999,45.5190087,-122.4770357
34820,Forest Grove,21083,45.5198364,-123.1106631
34821,Cornelius,11869,45.5198373,-123.0598286
34822,Parkdale,311,45.5198391,-121.5967417
34823,Bison,333,45.5202647,-102.4612708
34824,Absarokee,1150,45.5204982,-109.4429444
34825,Bay City,1286,45.5226042,-123.889296
34826,Rockvale,-999,45.52288808,-108.8539506
34827,Hillsboro,91611,45.5228939,-122.989827
34828,Portland,583776,45.5234515,-122.6762071
34829,Spring Hill,85,45.524687,-94.8294561
34830,Milltown,917,45.5260681,-92.5085348
34831,Garryowen,-999,45.5266388,-107.4195291
34832,Meadow,-999,45.5291517,-102.2162732
34833,West Seboeis,-999,45.5292164,-68.8786506
34834,Prairie City,23,45.5297132,-102.8043291
34835,Brookton,-999,45.5297905,-67.7655624
34836,Kennan,135,45.531356,-90.5870909
34837,Cumberland,2170,45.5321764,-92.019346
34838,Glenham,105,45.5327704,-100.2715173
34839,Wood Village,3878,45.5342862,-122.4187024
34840,Lucile,-999,45.5351658,-116.3104142
34841,Catawba,110,45.5363557,-90.5298697
34842,Busby,745,45.5372052,-106.9556075
34843,Mobridge,3465,45.5372162,-100.4279129
34844,Campia,-999,45.5374575,-91.665723
34845,Mount Hood,286,45.5378947,-121.568408
34846,Fairview,8920,45.5384529,-122.4339803
34847,Santiago,-999,45.5391335,-93.8199742
34848,Troutdale,15962,45.5392862,-122.3873133
34849,Bradley,-999,45.5394114,-89.7551404
34850,Peever,168,45.5430163,-96.9547996
34851,Twin Bridges,375,45.5443703,-112.331112
34852,Reva,-999,45.5452723,-103.0843376
34853,Prentice,660,45.5460749,-90.2865388
34854,Sunrise,-999,45.5469049,-92.8549364
34855,Heafford Junction,-999,45.5471875,-89.7154169
34856,Camp Crook,63,45.5502732,-103.9746555
34857,Olive,-999,45.5505503,-105.528047
34858,Pellston,822,45.552789,-84.7839364
34859,Maywood Park,752,45.5528966,-122.5603714
34860,Dixie,-999,45.5540749,-115.4612364
34861,Tripoli,-999,45.5552409,-89.9940363
34862,Gibbonsville,-999,45.5554753,-113.9231305
34863,Silesia,96,45.5566148,-108.8415338
34864,Waite Park,6715,45.5571872,-94.2241585
34865,Barry,16,45.5580184,-96.5592307
34866,Beardsley,233,45.5582951,-96.7122913
34867,Garibaldi,779,45.5598266,-123.9109643
34868,Putney,-999,45.5602398,-98.1753771
34869,Saint Cloud,65842,45.5607986,-94.1624895
34870,Brantwood,-999,45.5627404,-90.1151489
34871,Elrosa,211,45.5627429,-94.9472391
34872,Vanceboro,-999,45.5634002,-67.429721
34873,Laona,583,45.5646864,-88.6740009
34874,Elgin,1711,45.5648612,-117.917434
34875,Saint Joseph,6534,45.5649647,-94.3183284
34876,Goodwill,513,45.5669043,-97.0700817
34877,Good Hart,-999,45.5672308,-85.113118
34878,Norris,-999,45.5679836,-111.690808
34879,Graceville,577,45.5691298,-96.4345058
34880,Princeton,4698,45.569965,-93.5816278
34881,Wallowa,808,45.5701445,-117.5282416
34882,Cushing,-999,45.5705132,-92.6510407
34883,McKinley,-999,45.5713421,-92.1765752
34884,Chokio,400,45.5716292,-96.1733905
34885,Crandon,1920,45.5719072,-88.9028922
34886,Duelm,-999,45.5721886,-93.9344244
34887,Rock Creek,-999,45.5726289,-120.2972656
34888,Johnson,29,45.5727408,-96.295337
34889,Cambridge,8111,45.5727408,-93.2243921
34890,Alberta,103,45.573295,-96.0475549
34891,Sedan,45,45.5755186,-95.2480847
34892,Luck,1119,45.5760664,-92.4827001
34893,Monico,-999,45.5763484,-89.1551206
34894,Hosmer,208,45.5788675,-99.4748399
34895,Agency Village,181,45.5808427,-97.0831191
34896,Washougal,14095,45.5826188,-122.3534247
34897,Buffalo,330,45.5841637,-103.5460251
34898,Morris,5286,45.5860721,-95.9139406
34899,Harris,1132,45.5863499,-92.9746598
34900,Carney,192,45.586635,-87.5573448
34901,Camas,19355,45.5870631,-122.3995363
34902,Dee,-999,45.5881729,-121.6267416
34903,Beecher,-999,45.588296,-87.9948403
34904,Gallatin Gateway,856,45.5915958,-111.1977304
34905,Wasco,410,45.5917918,-120.698113
34906,Sauk Rapids,12773,45.5919097,-94.1661011
34907,Collegeville,-999,45.5944091,-94.3630526
34908,Ashland,824,45.5944444,-106.2708477
34909,The Dalles,13620,45.5945645,-121.1786823
34910,Browns Valley,589,45.5952387,-96.8334073
34911,North Plains,1947,45.5970596,-122.9934389
34912,Murry,-999,45.600519,-91.2007115
34913,Greenwald,222,45.6016317,-94.8600149
34914,Crow Agency,1616,45.6016413,-107.4611944
34915,Langford,313,45.6024517,-97.830379
34916,Brill,-999,45.6027334,-91.6721121
34917,Worcester,-999,45.6035721,-90.2920951
34918,Woodboro,-999,45.6074575,-89.5543018
34919,Haugen,287,45.6088427,-91.774893
34920,Medway,-999,45.6089427,-68.5308623
34921,Avon,1396,45.6091313,-94.4516668
34922,Columbia,136,45.6130241,-98.3125979
34923,Rockaway Beach,1312,45.613438,-123.9429114
34924,Grove Lake,-999,45.6141305,-95.1575263
34925,Starbuck,1302,45.614405,-95.5311514
34926,Cyrus,288,45.6146825,-95.7381026
34927,Eden,89,45.6166221,-97.4198154
34928,Dallesport,1202,45.6173426,-121.1795155
34929,Cecil,-999,45.6179092,-119.9589226
34930,Wisdom,98,45.6179788,-113.4508925
34931,Banks,1777,45.6187245,-123.1142758
34932,Fairport,-999,45.6210943,-86.6584638
34933,Long Pond,-999,45.6214345,-70.0864536
34934,Sartell,15876,45.6216319,-94.2069365
34935,Minam,-999,45.6218114,-117.7232555
34936,Muddy,617,45.621934,-106.7603147
34937,Lame Deer,2052,45.6230476,-106.6666984
34938,Jackman,-999,45.6239358,-70.2545117
34939,Wetonka,8,45.6252548,-98.7678798
34940,Odell,2255,45.6270622,-121.5431295
34941,East Millinocket,1567,45.6275528,-68.5744751
34942,Chenoweth,1855,45.6276198,-121.2434056
34943,Macwahoc,-999,45.6283921,-68.2627986
34944,Norcross,-999,45.6294937,-68.8025385
34945,Meire Grove,179,45.6296872,-94.8691827
34946,Albany,2561,45.6299647,-94.5700048
34947,New Munich,320,45.6302427,-94.7536231
34948,Goodman,271,45.6313488,-88.3534528
34949,Melrose,-999,45.6318707,-112.6844683
34950,Park City,983,45.6327243,-108.9179269
34951,Pembine,193,45.6352391,-87.9909531
34952,Grandy,-999,45.63524,-93.195223
34953,Levering,215,45.6358445,-84.786994
34954,Fern Prairie,1884,45.6365067,-122.3987037
34955,Columbus,1893,45.6366076,-109.2521057
34956,Rhinelander,7798,45.6366228,-89.4120753
34957,Barronett,111,45.6368952,-91.992956
34958,North Bonneville,956,45.6373393,-121.9711934
34959,Vancouver,161791,45.6387281,-122.6614861
34960,Wytopitlock,-999,45.6406165,-68.0755719
34961,Cross Village,93,45.6422311,-85.0375612
34962,Burlington,-999,45.6462268,-122.8426018
34963,Collis,-999,45.646629,-96.4256181
34964,Cheboygan,4867,45.6469563,-84.4744795
34965,Anceney,-999,45.6485396,-111.3546821
34966,Westport,133,45.6488645,-98.4970402
34967,Glenwood,-999,45.6492781,-123.2709469
34968,Glenwood,2564,45.6502394,-95.3897582
34969,Dunbar,50,45.6507923,-88.1715105
34970,Cavour,-999,45.6521843,-88.6295595
34971,Moose River,-999,45.6528242,-70.266179
34972,Long Beach,335,45.6546835,-95.4175371
34973,Wakpala,-999,45.6572189,-100.535136
34974,Millinocket,4466,45.6572724,-68.709758
34975,Wishram,342,45.6573451,-120.9667337
34976,Armstrong Creek,-999,45.6582937,-88.4462301
34977,Pony,118,45.6585381,-111.8944277
34978,Dalbo,-999,45.6588517,-93.398841
34979,Minnehaha,9771,45.6590058,-122.6487084
34980,Frederic,1137,45.6591194,-92.4671434
34981,Argonne,160,45.6596839,-88.8792825
34982,Danforth,-999,45.6603404,-67.868345
34983,Rieth,-999,45.6609639,-118.8713796
34984,Livingston,7044,45.6624354,-110.5610396
34985,Gagen,-999,45.6624587,-89.1381781
34986,McLeod,-999,45.6627139,-110.1160228
34987,Freeport,632,45.6627428,-94.6900104
34988,Sisseton,2470,45.6646815,-97.0498046
34989,Foley,2603,45.6646892,-93.9097009
34990,Hillsview,3,45.6647023,-99.5584513
34991,Harshaw,-999,45.6655138,-89.6554181
34992,Bozeman Hot Springs,-999,45.66614721,-111.1850034
34993,Birchwood,442,45.666345,-91.5559979
34994,Orchards,19556,45.6665063,-122.560929
34995,Walnut Grove,9790,45.6678949,-122.5989854
34996,Exeland,196,45.6680167,-91.2440479
34997,Laurel,6718,45.6691159,-108.7715328
34998,Cascade Locks,1144,45.6698392,-121.8906354
34999,Biggs,22,45.669846,-120.8328408
35000,Mission,1037,45.6704084,-118.6835901
35001,Kokadjo,-999,45.6711541,-69.446998
35002,Claremont,127,45.6718976,-98.0156602
35003,Pendleton,16612,45.672075,-118.7885967
35004,Rowena,187,45.6723426,-121.2684056
35005,Stanchfield,118,45.673295,-93.1832774
35006,Bancroft,-999,45.6736718,-68.0308491
35007,Melrose,3598,45.6746873,-94.8075152
35008,Little Eagle,319,45.67583,-100.8043037
35009,Cayuse,68,45.676427,-118.566121
35010,Rockwood,-999,45.6778213,-69.7408914
35011,Bozeman,37280,45.6796526,-111.0385582
35012,Ronneby,67,45.6813562,-93.8646983
35013,Long Hollow,192,45.6823052,-97.1611831
35014,Mosier,433,45.6834528,-121.397295
35015,Rush City,3079,45.6855145,-92.9654903
35016,Meteor,-999,45.6857923,-91.3512721
35017,Saint Anthony,86,45.6866317,-94.6122301
35018,Maryhill,58,45.6870683,-120.8136737
35019,Clam Falls,-999,45.6885611,-92.2935251
35020,Wheeler,414,45.688996,-123.8806879
35021,Trade Lake,-999,45.6896757,-92.5929811
35022,Weirgor,-999,45.6899602,-91.2679377
35023,Powers,422,45.6899654,-87.5259595
35024,Silver Star,-999,45.690204,-112.2830556
35025,Donnelly,241,45.6905163,-96.0125556
35026,Barberton,5661,45.6931723,-122.5989858
35027,Rufus,249,45.6948466,-120.7358936
35028,Stevenson,1465,45.6956723,-121.8845241
35029,Lyle,499,45.695954,-121.2861833
35030,Maiden Rock,-999,45.6965929,-112.7366942
35031,Phillips,1478,45.6966257,-90.4004296
35032,Carp Lake,357,45.6972339,-84.7500493
35033,Oak Park,-999,45.6977455,-93.8180289
35034,Newbold,-999,45.6980101,-89.5101368
35035,Pease,242,45.6980214,-93.6480191
35036,Gibbon,-999,45.6995763,-118.3649602
35037,Harrison,137,45.7007613,-111.7863688
35038,Saint Stephen,851,45.702743,-94.2744404
35039,Hiles,-999,45.7038492,-88.9773414
35040,Lowry,299,45.7049602,-95.5180974
35041,Hood River,7167,45.7053966,-121.5214623
35042,West Sweden,-999,45.7057849,-92.4968667
35043,Day,-999,45.7091289,-93.3793953
35044,Reed Point,193,45.7093835,-109.5421187
35045,Bark River,-999,45.7102456,-87.3048536
35046,Salmon Creek,19686,45.7106718,-122.6489869
